SDR ID,Site,CP ID,Connector Type,Consum(kWh),Duration,Start,End,Postcode
2552005,"Queen Street Charging Hub, Dundee",APT51591,rapid,,00:01:33,23/10/2021 09:09,23/10/2021 09:11,DD5 2HD
2552051,"Housing Office East, Midmill Road, Dundee",50269,ac,19.68,06:22:12,23/10/2021 10:16,23/10/2021 16:39,DD4 8ES
2552114,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,8.469,00:35:19,23/10/2021 09:29,23/10/2021 10:04,DD2 3BH
2552117,"Princes Street Charging Hub, Dundee",APT51423,rapid,6.83,00:15:23,23/10/2021 10:30,23/10/2021 10:45,DD4 6BY
2552195,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,20.42,00:49:40,23/10/2021 10:43,23/10/2021 11:33,DD2 3BH
2552311,"Queen Street Charging Hub, Dundee",APT51594,rapid,52.39,01:03:28,23/10/2021 11:02,23/10/2021 12:05,DD5 2HD
2552325,"Princes Street Charging Hub, Dundee",51421,rapid,18.99,00:59:39,23/10/2021 11:03,23/10/2021 12:03,DD4 6BY
2552383,Camperdown Country Park,52277,ac,3.6,00:28:54,23/10/2021 11:12,23/10/2021 11:41,DD2 4TF
2552446,"Princes Street Charging Hub, Dundee",APT51422,rapid,49.71,01:00:57,23/10/2021 11:20,23/10/2021 12:21,DD4 6BY
2552454,"Olympia Multi-Storey Car Park, Dundee",53753,ac,5.9,05:14:43,23/10/2021 10:21,24/10/2021 15:36,DD1 3JU
2552476,"Princes Street Charging Hub, Dundee",51426,rapid,29.16,01:09:14,23/10/2021 11:24,23/10/2021 12:33,DD4 6BY
2552486,"Queen Street Charging Hub, Dundee",APT51596,rapid,27.96,01:00:18,23/10/2021 11:26,23/10/2021 12:26,DD5 2HD
2552492,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,5.06,00:51:35,23/10/2021 11:26,23/10/2021 12:18,DD2 3BH
2552506,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,11.62,00:27:44,23/10/2021 11:28,23/10/2021 11:56,DD2 3BH
2552510,"Gellatly Street Car Park, Dundee",APT51088,ac,8.65,01:11:59,23/10/2021 11:29,23/10/2021 12:41,DD1 3DY
2552537,"Princes Street Charging Hub, Dundee",APT51423,rapid,9.92,00:24:25,23/10/2021 11:32,23/10/2021 11:57,DD4 6BY
2552620,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,7.84,00:27:53,23/10/2021 11:43,23/10/2021 12:11,DD2 3BH
2552649,"Queen Street Charging Hub, Dundee",APT51591,rapid,21.79,00:35:26,23/10/2021 11:47,23/10/2021 12:23,DD5 2HD
2552658,"Queen Street Charging Hub, Dundee",APT51593,rapid,2.08,00:10:51,23/10/2021 11:48,23/10/2021 11:59,DD5 2HD
2552725,"Greenmarket Multi Storey Car Park, Dundee",APTCYCPIP-0039-13,ac,2.79,00:44:56,23/10/2021 11:57,23/10/2021 12:42,DD1 4BX
2552735,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,18.7,00:32:36,23/10/2021 12:58,23/10/2021 13:30,DD2 3BH
2552751,"Dundee Taybridge Rail Station, South Union Street, Dundee",APT50348,ac,16.61,02:36:56,23/10/2021 12:00,23/10/2021 14:36,
2552796,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,4.08,00:09:58,23/10/2021 12:06,23/10/2021 12:16,DD2 3BH
2552812,"Queen Street Charging Hub, Dundee",APT51593,rapid,12.54,00:38:42,23/10/2021 12:08,23/10/2021 12:47,DD5 2HD
2552831,"Nethergate, Dundee",APT51086,ac,21.78,03:00:27,23/10/2021 12:10,23/10/2021 15:11,DD1 4HN
2552832,"Queen Street Charging Hub, Dundee",51592,rapid,10.73,00:16:52,23/10/2021 12:10,23/10/2021 12:27,DD5 2HD
2552840,"Queen Street Charging Hub, Dundee",APT51596,rapid,4.61,01:30:10,23/10/2021 12:12,23/10/2021 13:42,DD5 2HD
2552846,"Gellatly Street Car Park, Dundee",APT51356,ac,4.09,01:11:49,23/10/2021 12:13,23/10/2021 13:24,DD1 3DY
2552879,"Princes Street Charging Hub, Dundee",APT51423,rapid,18.16,00:38:25,23/10/2021 12:16,23/10/2021 12:55,DD4 6BY
2552880,"Queen Street Charging Hub, Dundee",APT51594,rapid,10.32,00:13:55,23/10/2021 12:16,23/10/2021 12:30,DD5 2HD
2552888,"Dundee Ice Arena, Dundee",50692,rapid,5,00:09:46,23/10/2021 12:17,23/10/2021 12:27,DD2 3QN
2552899,"Queen Street Charging Hub, Dundee",APT51593,rapid,53.54,01:35:20,23/10/2021 12:18,23/10/2021 13:53,DD5 2HD
2552935,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,9.09,00:36:14,23/10/2021 12:24,23/10/2021 13:00,DD2 3BH
2552944,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,6.58,00:13:34,23/10/2021 12:25,23/10/2021 12:38,DD2 3BH
2552961,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,32.846,01:02:52,23/10/2021 11:26,23/10/2021 12:29,DD2 3BH
2552980,"Queen Street Charging Hub, Dundee",APT51596,rapid,0.02,00:00:32,23/10/2021 12:28,23/10/2021 12:29,DD5 2HD
2553042,"Princes Street Charging Hub, Dundee",51421,rapid,15.85,00:46:23,23/10/2021 12:37,23/10/2021 13:23,DD4 6BY
2553050,"Princes Street Charging Hub, Dundee",APT51422,rapid,6.35,00:35:26,23/10/2021 12:37,23/10/2021 13:13,DD4 6BY
2553052,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,29.387,01:04:26,23/10/2021 11:38,23/10/2021 12:42,DD2 3BH
2553162,"Queen Street Charging Hub, Dundee",APT51594,rapid,29.31,00:37:32,23/10/2021 12:50,23/10/2021 13:28,DD5 2HD
2553172,"Queen Street Charging Hub, Dundee",APT51591,rapid,11.42,00:38:35,23/10/2021 12:52,23/10/2021 13:30,DD5 2HD
2553269,"Dawson Park, Broughty Ferry",52665,ac,0.64,00:05:32,23/10/2021 12:58,23/10/2021 13:03,DD5 1PG
2553273,"Princes Street Charging Hub, Dundee",APT51423,rapid,22.31,00:37:01,23/10/2021 12:58,23/10/2021 13:35,DD4 6BY
2553287,"Dock Street, Dundee",APT50910,ac,0.01,00:00:37,23/10/2021 13:00,23/10/2021 13:00,DD1 3DP
2553296,"Queen Street Charging Hub, Dundee",APT51596,rapid,13.87,00:45:22,23/10/2021 13:00,23/10/2021 13:46,DD5 2HD
2553302,"Dock Street, Dundee",APT50910,ac,4.61,02:30:35,23/10/2021 13:01,23/10/2021 15:31,DD1 3DP
2553308,"Dundee Ice Arena, Dundee",50692,rapid,20.46,01:33:39,23/10/2021 13:02,23/10/2021 14:36,DD2 3QN
2553325,"Queen Street Charging Hub, Dundee",51592,rapid,22.86,00:37:13,23/10/2021 13:03,23/10/2021 13:40,DD5 2HD
2553376,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,11.37,00:28:49,23/10/2021 13:09,23/10/2021 13:38,DD2 3BH
2553412,"Dawson Park, Broughty Ferry",52665,ac,32.58,04:18:55,23/10/2021 13:13,23/10/2021 17:32,DD5 1PG
2553428,"Queen Street Charging Hub, Dundee",APT51593,rapid,15.22,04:00:58,23/10/2021 13:15,23/10/2021 17:16,DD5 2HD
2553476,"Queen Street Charging Hub, Dundee",51599,ac,10.5,02:44:32,23/10/2021 13:21,23/10/2021 16:05,DD5 2HD
2553492,"Princes Street Charging Hub, Dundee",APT51422,rapid,7.59,00:30:16,23/10/2021 13:22,23/10/2021 13:53,DD4 6BY
2553580,"Princes Street Charging Hub, Dundee",51421,rapid,4.64,00:15:38,23/10/2021 13:31,23/10/2021 13:47,DD4 6BY
2553632,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,12.141,00:27:08,23/10/2021 12:37,23/10/2021 13:05,DD2 3BH
2553635,Camperdown Country Park,52277,ac,26.3,04:56:44,23/10/2021 13:38,23/10/2021 18:34,DD2 4TF
2553642,"Olympia Multi-Storey Car Park, Dundee",50675,ac,2.18,02:03:37,23/10/2021 13:39,23/10/2021 15:42,DD1 3JU
2553682,"Queen Street Charging Hub, Dundee",51592,rapid,6.25,00:14:26,23/10/2021 13:43,23/10/2021 13:57,DD5 2HD
2553708,"Queen Street Charging Hub, Dundee",APT51596,rapid,20.63,01:00:15,23/10/2021 13:46,23/10/2021 14:46,DD5 2HD
2553717,South Tay Street (Car Club / Public),52567,ac,4.2,00:38:05,23/10/2021 13:47,23/10/2021 14:25,DD1 1PF
2553755,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,12.81,00:30:44,23/10/2021 13:50,23/10/2021 14:21,DD2 3BH
2553762,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,3.79,00:37:35,23/10/2021 13:51,23/10/2021 14:29,DD2 3BH
2553775,"Princes Street Charging Hub, Dundee",APT51422,rapid,1.77,00:24:35,23/10/2021 13:54,23/10/2021 14:18,DD4 6BY
2553789,"Queen Street Charging Hub, Dundee",APT51591,rapid,10.21,01:51:18,23/10/2021 13:56,23/10/2021 15:47,DD5 2HD
2553812,"Princes Street Charging Hub, Dundee",APT51427,ac,0.288,00:02:51,23/10/2021 12:59,23/10/2021 13:02,DD4 6BY
2553814,"Princes Street Charging Hub, Dundee",51421,rapid,15.35,00:29:20,23/10/2021 13:59,23/10/2021 14:28,DD4 6BY
2553815,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,13.49,00:32:18,23/10/2021 13:59,23/10/2021 14:31,DD2 3BH
2553827,"Princes Street Charging Hub, Dundee",51426,rapid,10.05,00:28:37,23/10/2021 14:00,23/10/2021 14:29,DD4 6BY
2553839,"Dundee Taybridge Rail Station, South Union Street, Dundee",APT50348,ac,7.83,01:14:04,23/10/2021 14:02,23/10/2021 15:16,
2553849,"Princes Street Charging Hub, Dundee",APT51423,rapid,27.96,01:21:45,23/10/2021 14:03,23/10/2021 15:25,DD4 6BY
2553917,"Princes Street Charging Hub, Dundee",APT51423,rapid,12.47,00:27:54,23/10/2021 14:12,23/10/2021 14:40,DD4 6BY
2553922,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,6.34,00:15:47,23/10/2021 14:12,23/10/2021 14:28,DD2 3BH
2553988,"Princes Street Charging Hub, Dundee",APT51422,rapid,14.04,00:19:01,23/10/2021 14:20,23/10/2021 14:39,DD4 6BY
2553999,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,3.76,00:08:26,23/10/2021 14:22,23/10/2021 14:31,DD2 3BH
2554001,"Queen Street Charging Hub, Dundee",51592,rapid,8.13,00:26:28,23/10/2021 14:22,23/10/2021 14:49,DD5 2HD
2554034,"Greenmarket Multi Storey Car Park, Dundee",APTCYCPIP-0039-13,ac,1.35,00:23:29,23/10/2021 14:27,23/10/2021 14:51,DD1 4BX
2554042,Camperdown Country Park,52276,ac,0.35,00:50:26,23/10/2021 14:28,23/10/2021 15:19,DD2 4TF
2554053,"Queen Street Charging Hub, Dundee",APT51594,rapid,2.99,00:48:39,23/10/2021 14:31,23/10/2021 15:19,DD5 2HD
2554058,"Olympia Multi-Storey Car Park, Dundee",50677,ac,43.73,04:12:04,23/10/2021 14:31,24/10/2021 18:43,DD1 3JU
2554068,Alexander Street - Dundee,APT51454,ac,10.81,01:38:59,23/10/2021 14:32,23/10/2021 16:11,DD1 2AE
2554087,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,37.14,00:45:32,23/10/2021 14:34,23/10/2021 15:20,DD2 3BH
2554123,"Princes Street Charging Hub, Dundee",51428,ac,8.34,01:17:53,23/10/2021 14:38,23/10/2021 15:56,DD4 6BY
2554191,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,8.79,00:21:16,23/10/2021 14:49,23/10/2021 15:10,DD2 3BH
2554214,"Princes Street Charging Hub, Dundee",51421,rapid,18.48,00:53:24,23/10/2021 14:51,23/10/2021 15:45,DD4 6BY
2554245,"Dawson Park, Broughty Ferry",52665,ac,6.33,00:58:48,23/10/2021 14:55,23/10/2021 15:54,DD5 1PG
2554265,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,9.38,00:20:07,23/10/2021 14:58,23/10/2021 15:18,DD2 3BH
2554296,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,4.86,00:14:17,23/10/2021 15:02,23/10/2021 15:16,DD2 3BH
2554332,"Princes Street Charging Hub, Dundee",APT51422,rapid,20.73,00:30:12,23/10/2021 15:06,23/10/2021 15:36,DD4 6BY
2554340,"Princes Street Charging Hub, Dundee",51426,rapid,0.27,00:01:36,23/10/2021 15:07,23/10/2021 15:09,DD4 6BY
2554349,"Queen Street Charging Hub, Dundee",51592,rapid,17.55,01:05:24,23/10/2021 15:09,23/10/2021 16:14,DD5 2HD
2554358,"Queen Street Charging Hub, Dundee",APT51596,rapid,,00:01:01,23/10/2021 14:10,23/10/2021 14:11,DD5 2HD
2554363,"Princes Street Charging Hub, Dundee",APT51425,rapid,15.72,,23/10/2021 15:10,23/10/2021 15:10,DD4 6BY
2554364,"Queen Street Charging Hub, Dundee",APT51596,rapid,11.72,00:18:55,23/10/2021 15:11,23/10/2021 15:30,DD5 2HD
2554386,"Princes Street Charging Hub, Dundee",APT51423,rapid,12.6,00:23:05,23/10/2021 15:14,23/10/2021 15:37,DD4 6BY
2554405,"Gellatly Street Car Park, Dundee",APT51088,ac,1.85,00:20:14,23/10/2021 15:17,23/10/2021 15:37,DD1 3DY
2554449,"Queen Street Charging Hub, Dundee",APT51594,rapid,13.65,00:17:55,23/10/2021 15:21,23/10/2021 15:39,DD5 2HD
2554471,"Princes Street Charging Hub, Dundee",51426,rapid,12.28,00:49:05,23/10/2021 15:23,23/10/2021 16:12,DD4 6BY
2554479,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,18.615,00:44:02,23/10/2021 14:24,23/10/2021 15:08,DD2 3BH
2554524,"Queen Street Charging Hub, Dundee",APT51594,rapid,52.56,07:00:40,23/10/2021 15:30,23/10/2021 22:31,DD5 2HD
2554548,"Queen Street Charging Hub, Dundee",APT51596,rapid,42.33,01:08:37,23/10/2021 15:33,23/10/2021 16:42,DD5 2HD
2554603,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,8.67,00:37:11,23/10/2021 15:41,23/10/2021 16:18,DD2 3BH
2554615,"Princes Street Charging Hub, Dundee",APT51423,rapid,3.02,00:08:41,23/10/2021 15:42,23/10/2021 15:51,DD4 6BY
2554638,"Princes Street Charging Hub, Dundee",APT51422,rapid,12.33,00:17:32,23/10/2021 15:45,23/10/2021 16:03,DD4 6BY
2554641,"Queen Street Charging Hub, Dundee",APT51591,rapid,8.78,00:12:02,23/10/2021 15:46,23/10/2021 15:58,DD5 2HD
2554666,"Dock Street, Dundee",APT50910,ac,16.19,02:24:02,23/10/2021 15:49,23/10/2021 18:13,DD1 3DP
2554710,"Princes Street Charging Hub, Dundee",51421,rapid,14.04,00:22:39,23/10/2021 15:55,23/10/2021 16:17,DD4 6BY
2554794,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,31.86,00:42:03,23/10/2021 16:08,23/10/2021 16:50,DD2 3BH
2554801,"Princes Street Charging Hub, Dundee",APT51423,rapid,10.16,00:13:36,23/10/2021 16:10,23/10/2021 16:23,DD4 6BY
2554818,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,23.71,00:47:15,23/10/2021 16:11,23/10/2021 16:58,DD2 3BH
2554848,"Queen Street Charging Hub, Dundee",51592,rapid,2.23,00:36:18,23/10/2021 16:17,23/10/2021 16:53,DD5 2HD
2554849,"Queen Street Charging Hub, Dundee",APT51591,rapid,29.2,14:49:46,23/10/2021 16:17,24/10/2021 07:07,DD5 2HD
2554856,"Princes Street Charging Hub, Dundee",APT51427,ac,26.4,02:14:07,23/10/2021 16:18,23/10/2021 18:32,DD4 6BY
2554867,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,13.4,00:40:40,23/10/2021 16:19,23/10/2021 17:00,DD2 3BH
2554868,"Princes Street Charging Hub, Dundee",51421,rapid,12.25,00:20:20,23/10/2021 16:20,23/10/2021 16:40,DD4 6BY
2554928,"Queen Street Charging Hub, Dundee",51599,ac,24.4,04:47:51,23/10/2021 16:27,23/10/2021 21:15,DD5 2HD
2554936,"Nethergate, Dundee",APT51086,ac,19.94,00:58:07,23/10/2021 16:28,23/10/2021 17:26,DD1 4HN
2554956,"Dundee Taybridge Rail Station, South Union Street, Dundee",APT50348,ac,2.71,00:43:52,23/10/2021 16:31,23/10/2021 17:15,
2554966,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,16.55,00:31:27,23/10/2021 16:31,23/10/2021 17:03,DD2 3BH
2555005,"Gellatly Street Car Park, Dundee",APT51088,ac,3.88,00:32:17,23/10/2021 16:38,23/10/2021 17:10,DD1 3DY
2555030,"Princes Street Charging Hub, Dundee",APT51423,rapid,4.52,00:06:17,23/10/2021 16:41,23/10/2021 16:47,DD4 6BY
2555045,"Queen Street Charging Hub, Dundee",APT51596,rapid,11.11,00:23:48,23/10/2021 16:43,23/10/2021 17:07,DD5 2HD
2555076,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,38.99,,23/10/2021 16:48,23/10/2021 16:48,DD2 3BH
2555113,Camperdown Country Park,52276,ac,0.36,00:39:06,23/10/2021 16:53,23/10/2021 17:32,DD2 4TF
2555124,"Queen Street Charging Hub, Dundee",APT51591,rapid,6.71,00:19:00,23/10/2021 16:54,23/10/2021 17:13,DD5 2HD
2555179,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,4.95,00:11:32,23/10/2021 17:04,23/10/2021 17:16,DD2 3BH
2555205,"Queen Street Charging Hub, Dundee",51592,rapid,22.88,01:00:23,23/10/2021 17:07,23/10/2021 18:07,DD5 2HD
2555239,"Princes Street Charging Hub, Dundee",51428,ac,6.01,00:21:15,23/10/2021 17:12,23/10/2021 17:33,DD4 6BY
2555253,"Olympia Multi-Storey Car Park, Dundee",50675,ac,3.7,00:58:35,23/10/2021 17:14,23/10/2021 18:13,DD1 3JU
2555259,"Dundee Ice Arena, Dundee",50692,rapid,12,00:42:31,23/10/2021 18:15,23/10/2021 18:57,DD2 3QN
2555277,"Dundee Taybridge Rail Station, South Union Street, Dundee",APT50348,ac,0.35,00:02:12,23/10/2021 18:19,23/10/2021 18:21,
2555296,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,9.8,00:13:40,23/10/2021 17:21,23/10/2021 17:35,DD2 3BH
2555327,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,17.65,00:35:07,23/10/2021 17:26,23/10/2021 18:01,DD2 3BH
2555382,Olympia Hub,53752,ac,7.97,01:08:24,23/10/2021 17:35,23/10/2021 18:43,DD1 3HE
2555391,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,23.06,01:00:25,23/10/2021 17:36,23/10/2021 18:36,DD2 3BH
2555401,"Gellatly Street Car Park, Dundee",APT51088,ac,3.56,00:29:49,23/10/2021 17:38,23/10/2021 18:08,DD1 3DY
2555420,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,17.34,00:33:07,23/10/2021 17:40,23/10/2021 18:13,DD2 3BH
2555432,"Queen Street Charging Hub, Dundee",APT51596,rapid,11.98,00:27:14,23/10/2021 18:41,23/10/2021 19:09,DD5 2HD
2555445,"Olympia Multi-Storey Car Park, Dundee",50677,ac,31.17,16:11:43,23/10/2021 18:44,24/10/2021 10:56,DD1 3JU
2555472,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,6.71,00:15:52,23/10/2021 17:48,23/10/2021 18:04,DD2 3BH
2555659,"Gellatly Street Car Park, Dundee",APT51088,ac,1.71,00:19:24,23/10/2021 18:16,23/10/2021 18:36,DD1 3DY
2555667,"Dundee Taybridge Rail Station, South Union Street, Dundee",APT50348,ac,23.545,05:51:46,23/10/2021 17:18,23/10/2021 23:09,
2555686,"Dundee Ice Arena, Dundee",50692,rapid,5,00:08:52,23/10/2021 18:21,23/10/2021 18:30,DD2 3QN
2555694,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,29.26,,23/10/2021 18:22,23/10/2021 18:22,DD2 3BH
2555710,"Princes Street Charging Hub, Dundee",51421,rapid,5.149,00:14:47,23/10/2021 17:25,23/10/2021 17:40,DD4 6BY
2555711,"Dawson Park, Broughty Ferry",52665,ac,0.06,00:01:21,23/10/2021 18:26,23/10/2021 18:27,DD5 1PG
2555716,"Princes Street Charging Hub, Dundee",APT51423,rapid,52.74,01:35:22,23/10/2021 18:27,23/10/2021 20:02,DD4 6BY
2555724,"Dawson Park, Broughty Ferry",52665,ac,7.19,00:57:18,23/10/2021 18:29,23/10/2021 19:26,DD5 1PG
2555725,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,48.01,01:17:27,23/10/2021 18:28,23/10/2021 19:46,DD2 3BH
2555733,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,15.63,00:35:13,23/10/2021 18:30,23/10/2021 19:05,DD2 3BH
2555738,"Queen Street Charging Hub, Dundee",APT51596,rapid,2.94,00:05:53,23/10/2021 18:30,23/10/2021 18:36,DD5 2HD
2555870,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,4.63,00:19:03,23/10/2021 18:56,23/10/2021 19:15,DD2 3BH
2555942,"Gellatly Street Car Park, Dundee",APT51088,ac,11.81,01:38:49,23/10/2021 19:14,23/10/2021 20:53,DD1 3DY
2555948,"Dock Street, Dundee",APT50910,ac,4.58,00:42:33,23/10/2021 19:15,23/10/2021 19:57,DD1 3DP
2555966,"Princes Street Charging Hub, Dundee",51426,rapid,1.83,00:04:57,23/10/2021 19:19,23/10/2021 19:24,DD4 6BY
2555974,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,6.5,00:25:08,23/10/2021 19:20,23/10/2021 19:45,DD2 3BH
2556000,"Princes Street Charging Hub, Dundee",APT51425,rapid,17.49,,23/10/2021 19:25,23/10/2021 19:25,DD4 6BY
2556032,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,21.83,00:39:24,23/10/2021 19:32,23/10/2021 20:11,DD2 3BH
2556038,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,27.81,01:00:26,23/10/2021 19:33,23/10/2021 20:34,DD2 3BH
2556051,Alexander Street - Dundee,APT51454,ac,17.22,03:18:35,23/10/2021 19:38,23/10/2021 22:57,DD1 2AE
2556084,"Olympia Multi-Storey Car Park, Dundee",50675,ac,2.7,00:43:08,23/10/2021 19:47,23/10/2021 20:31,DD1 3JU
2556096,"Princes Street Charging Hub, Dundee",APT51422,rapid,30.66,01:00:22,23/10/2021 19:50,23/10/2021 20:50,DD4 6BY
2556108,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,7.28,,23/10/2021 19:53,23/10/2021 19:53,DD2 3BH
2556109,"Princes Street Charging Hub, Dundee",51421,rapid,24.09,00:41:28,23/10/2021 19:53,23/10/2021 20:34,DD4 6BY
2556152,"Princes Street Charging Hub, Dundee",51428,ac,20.96,05:30:02,23/10/2021 20:01,24/10/2021 01:31,DD4 6BY
2556166,"Queen Street Charging Hub, Dundee",APT51596,rapid,4.97,00:09:30,23/10/2021 20:04,23/10/2021 20:13,DD5 2HD
2556169,"Dundee Taybridge Rail Station, South Union Street, Dundee",APT50348,ac,8.7,03:48:17,23/10/2021 20:06,23/10/2021 23:54,
2556174,"Princes Street Charging Hub, Dundee",APT51425,rapid,21.34,,23/10/2021 20:08,23/10/2021 20:08,DD4 6BY
2556184,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,21.017,00:34:35,23/10/2021 19:10,23/10/2021 19:45,DD2 3BH
2556199,Olympia Hub,53752,ac,27.54,15:21:59,23/10/2021 20:14,24/10/2021 11:36,DD1 3HE
2556226,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,3.79,00:05:29,23/10/2021 20:24,23/10/2021 20:29,DD2 3BH
2556227,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,16.42,00:45:39,23/10/2021 20:24,23/10/2021 21:10,DD2 3BH
2556249,"Olympia Multi-Storey Car Park, Dundee",50675,ac,14.19,03:35:58,23/10/2021 19:28,23/10/2021 23:04,DD1 3JU
2556253,Alexander Street - Dundee,APT51454,ac,,00:01:05,23/10/2021 19:29,23/10/2021 19:30,DD1 2AE
2556309,"Princes Street Charging Hub, Dundee",APT51423,rapid,14.31,00:28:17,23/10/2021 20:44,23/10/2021 21:12,DD4 6BY
2556348,Michelin Scotland Innovation Park ,53982,ac,4.39,09:49:59,23/10/2021 20:53,24/10/2021 06:42,DD4 8UQ
2556358,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,11.17,00:26:46,23/10/2021 20:55,23/10/2021 21:22,DD2 3BH
2556376,"Nethergate, Dundee",APT51086,ac,30.09,02:59:13,23/10/2021 20:00,23/10/2021 22:59,DD1 4HN
2556387,"Princes Street Charging Hub, Dundee",APT51422,rapid,22.35,00:43:06,23/10/2021 21:02,23/10/2021 21:45,DD4 6BY
2556388,"Princes Street Charging Hub, Dundee",51421,rapid,11.97,00:30:29,23/10/2021 21:02,23/10/2021 21:33,DD4 6BY
2556391,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,11.44,00:52:02,23/10/2021 22:01,23/10/2021 22:54,DD2 3BH
2556408,"Queen Street Charging Hub, Dundee",APT51593,rapid,8.94,00:47:25,23/10/2021 21:09,23/10/2021 21:56,DD5 2HD
2556413,"Queen Street Charging Hub, Dundee",APT51597,ac,26.41,06:01:18,23/10/2021 21:12,24/10/2021 03:13,DD5 2HD
2556425,"Princes Street Charging Hub, Dundee",APT51423,rapid,13.86,00:25:46,23/10/2021 21:15,23/10/2021 21:41,DD4 6BY
2556433,"Housing Office East, Midmill Road, Dundee",50269,ac,11.22,01:54:16,23/10/2021 22:18,24/10/2021 00:12,DD4 8ES
2556439,"Queen Street Charging Hub, Dundee",APT51596,rapid,5.33,00:16:39,23/10/2021 21:18,23/10/2021 21:35,DD5 2HD
2556466,"Queen Street Charging Hub, Dundee",APT51591,rapid,19.33,01:00:26,23/10/2021 21:27,23/10/2021 22:28,DD5 2HD
2556472,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,19.95,01:00:25,23/10/2021 21:29,23/10/2021 22:29,DD2 3BH
2556476,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,17.1,00:27:51,23/10/2021 21:30,23/10/2021 21:58,DD2 3BH
2556492,"Princes Street Charging Hub, Dundee",51421,rapid,10.01,00:20:34,23/10/2021 21:35,23/10/2021 21:55,DD4 6BY
2556501,"Queen Street Charging Hub, Dundee",APT51596,rapid,25.54,00:43:12,23/10/2021 21:37,23/10/2021 22:20,DD5 2HD
2556505,"Queen Street Charging Hub, Dundee",51592,rapid,19.07,00:41:37,23/10/2021 21:38,23/10/2021 22:20,DD5 2HD
2556506,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,12.64,00:31:40,23/10/2021 21:39,23/10/2021 22:10,DD2 3BH
2556513,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,7.52,00:23:56,23/10/2021 21:43,23/10/2021 22:07,DD2 3BH
2556530,"Princes Street Charging Hub, Dundee",APT51423,rapid,3.07,00:04:22,23/10/2021 21:46,23/10/2021 21:51,DD4 6BY
2556555,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,20.15,00:46:17,23/10/2021 21:56,23/10/2021 22:42,DD2 3BH
